"","logFC","logCPM","PValue","FDR"
"ENSMUSG00000116953",-1.66519035259352,0.206984270268576,0.00129865168709017,0.00277890847518453
"ENSMUSG00000045639",-0.401481891529113,4.41643859888787,0.00130410030744615,0.00279012478093661
"ENSMUSG00000013155",0.50799083485822,2.71312790530899,0.00130447681404954,0.00279048745322149
"ENSMUSG00000023036",-0.692172281204509,1.73279938204113,0.00130600321126165,0.00279330942265878
"ENSMUSG00000041164",0.579340367012427,6.02545329898943,0.00131116944451595,0.00280391422612937
"ENSMUSG00000035798",-0.402904578819237,5.5393285031114,0.00131241142830435,0.00280612505392085
"ENSMUSG00000024242",-0.297811130452564,7.31808189066518,0.00131282029020996,0.00280655412818275
"ENSMUSG00000028037",-0.926909057909957,0.706619921796041,0.00131353077076776,0.0028076277660885
"ENSMUSG00000035372",-0.328259458872001,5.8652314523274,0.00131437834745009,0.00280899405548107
"ENSMUSG00000038538",0.392444707100464,6.46536513051978,0.00132120463621128,0.00282313515624731
"ENSMUSG00000020120",-0.939479376408477,0.718279543937832,0.00132145926321795,0.0028232317476135
"ENSMUSG00000051232",0.371546015805015,4.64320728969594,0.0013236082633405,0.00282737490066444
"ENSMUSG00000066621",-0.350499910193375,5.43016767615531,0.00132674933392588,0.00283363557836735
"ENSMUSG00000036528",0.454300005732249,3.2752345994543,0.00132970679851554,0.00283950219401045
"ENSMUSG00000025892",-1.50223937260293,-0.603530222445018,0.00133281457275033,0.00284568787697928
"ENSMUSG00000001380",0.306502061445993,6.82104352209979,0.00133425576884558,0.00284831385903521
"ENSMUSG00000034275",0.399333816396476,5.71980740946324,0.00134614492272626,0.00287323934504
"ENSMUSG00000042569",0.387685957484678,4.60258869516626,0.00134992185859333,0.00288084479589942
"ENSMUSG00000040339",-0.400535593910201,6.50176176404514,0.00135046357316557,0.00288154470241295
"ENSMUSG00000078922",-1.39090504510685,-0.285034795164355,0.00135577730141052,0.00289242503565679
"ENSMUSG00000020628",0.337989729594586,5.61890106393229,0.00135803674747108,0.00289678692921797
"ENSMUSG00000029415",0.330329209731042,5.64882835717887,0.0013583060565989,0.00289690301360699
"ENSMUSG00000079056",-0.738779975189987,1.56340377824223,0.00136076484804948,0.00290168790201756
"ENSMUSG00000030878",-0.323683253802876,5.66761592378317,0.00136429547253341,0.00290875648667134
"ENSMUSG00000052415",0.933645804802019,1.24793086684561,0.00136485783938527,0.00290949534041
"ENSMUSG00000024403",-1.07602181462104,0.193277502316467,0.00136608611779406,0.00291165327335679
"ENSMUSG00000004371",0.637689657528209,2.27236328520434,0.00137119015310599,0.00292206994214698
"ENSMUSG00000047866",-0.297813986143902,6.24378368449614,0.00137239955795471,0.00292418499143154
"ENSMUSG00000043154",-0.445338003706594,5.21925100192694,0.00137746446178884,0.00293451302297335
"ENSMUSG00000027787",0.412496213928722,6.34049643496862,0.00137888876803761,0.00293708318563992
"ENSMUSG00000032513",-0.397395230472214,4.72710322302513,0.00138432176978571,0.00294818985442041
"ENSMUSG00000034848",-0.352785656516473,5.20595405221194,0.00139002717380202,0.00295987305797269
"ENSMUSG00000003423",-0.480936722893981,4.91765269947152,0.00139297847021195,0.00296568900140988
"ENSMUSG00000024130",-0.420583319875404,5.87292703166364,0.00139665389568806,0.00297304455515092
"ENSMUSG00000060935",-0.409673856954406,6.51210081884869,0.00139810487892675,0.00297566338377194
"ENSMUSG00000026365",-0.352683630924855,5.52996087673215,0.0014010053549023,0.00298136593361292
"ENSMUSG00000012483",0.464507269187105,3.46387738895962,0.00140137170380705,0.00298167486411345
"ENSMUSG00000103677",-0.620001654687407,2.4726978565318,0.00140565768504951,0.00299032211648296
"ENSMUSG00000040225",0.328140142840892,8.76645123112066,0.00140707482582591,0.00299286458298503
"ENSMUSG00000074259",0.795216664879629,1.87976962978788,0.00140930273400809,0.00299713048701105
"ENSMUSG00000003585",-0.807057231243586,1.11262978781652,0.00141242768879797,0.00300330247203241
"ENSMUSG00000026925",-0.379230067677966,4.78660167952391,0.0014128413584625,0.00300370830364816
"ENSMUSG00000042063",-0.433480277939968,5.05818451224415,0.00141542336917302,0.00300857265756909
"ENSMUSG00000045973",-0.292199528357235,6.45467877059578,0.0014155757263527,0.00300857265756909
"ENSMUSG00000087408",-0.75853213493207,1.22867026486495,0.00141691612690041,0.00301055953247766
"ENSMUSG00000029826",0.325006825311118,6.52176692600482,0.00141695721634676,0.00301055953247766
"ENSMUSG00000045482",0.374304718517288,7.71670154376994,0.00142066757647808,0.00301796716017979
"ENSMUSG00000022853",-0.889734820492069,1.41848374386845,0.00143291114131207,0.00304349694281205
"ENSMUSG00000026174",0.309673377636929,5.95612645806752,0.00143444709763746,0.00304627935148874
"ENSMUSG00000050954",0.495865965549606,2.81382217778192,0.00143569887666044,0.00304845748247903
"ENSMUSG00000042292",-0.582071171211162,6.02526787493104,0.00143637127578572,0.00304940490848303
"ENSMUSG00000036054",-0.329623577821947,5.00295940439197,0.00143775236027034,0.00305185633267272
"ENSMUSG00000032966",-0.309341399096286,8.3088015950125,0.00144425740111211,0.00306518167890308
"ENSMUSG00000037148",0.378457475678159,5.24119774168739,0.00144560725976548,0.00306756358710821
"ENSMUSG00000003235",0.292505913837463,6.92034154969716,0.00145465501673604,0.00308627703503597
"ENSMUSG00000050002",-0.528104750309126,3.81472098425098,0.00145497815458024,0.00308647686890578
"ENSMUSG00000070939",-0.313239590320534,5.50615767794635,0.00146557921885701,0.0031084759989634
"ENSMUSG00000074513",-0.375293059474933,4.16647761371561,0.00147333189181108,0.00312442775420877
"ENSMUSG00000020402",0.321495104221723,8.5356487871977,0.00147558271858121,0.00312870881239278
"ENSMUSG00000000916",0.477574915513227,3.62969079799133,0.00148100515724337,0.0031397123014307
"ENSMUSG00000028755",-0.732301898852146,1.37115694078362,0.00148249252209899,0.00314227103668682
"ENSMUSG00000002393",-0.782309323983583,3.96677659993268,0.00148267829273532,0.00314227103668682
"ENSMUSG00000038886",-0.437710697616082,6.92401161610459,0.00149005738615239,0.00315741333271305
"ENSMUSG00000027332",-0.337961969312528,5.67693685312711,0.00149035320330566,0.00315754385254812
"ENSMUSG00000021975",0.362382708453673,5.1056889636624,0.0014926511081576,0.00316191539740299
"ENSMUSG00000028751",-1.19566986901041,-0.0601494349303885,0.00149426163832505,0.00316482971661587
"ENSMUSG00000020362",0.401285951332995,7.3087257377929,0.00149672283514056,0.00316954453982563
"ENSMUSG00000022899",1.01376207329819,1.27527539259201,0.00149803499341001,0.00317182499547044
"ENSMUSG00000079055",-0.971448183321536,0.67789618959826,0.00150026868040738,0.00317605560310487
"ENSMUSG00000031913",-0.303467641916579,5.67624833156271,0.00150884987848207,0.00319372039752187
"ENSMUSG00000020107",-0.453551130819475,5.63280865337468,0.00151129788848633,0.00319839981706189
"ENSMUSG00000035325",-0.300013673231442,8.8600963438671,0.00151490505429835,0.00320553053476629
"ENSMUSG00000020538",0.539825031283766,6.90852779621896,0.0015172204715775,0.00320992611069308
"ENSMUSG00000024940",-0.607259984402798,7.96712432428742,0.00152309249592706,0.00322184370588305
"ENSMUSG00000032127",-0.334494396110471,6.25561511820376,0.00152509044639816,0.00322556390145804
"ENSMUSG00000020547",0.297863177773422,6.71871058389735,0.00152762146067195,0.00323041018216762
"ENSMUSG00000030084",-0.415150799478367,8.34957645868488,0.0015346362670964,0.00324473518141886
"ENSMUSG00000031696",-0.336963882835237,8.2636614232137,0.00153630191961072,0.0032477475581421
"ENSMUSG00000040430",0.337828679818632,5.086012382735,0.0015370367941131,0.00324864689428785
"ENSMUSG00000078485",0.361896424546306,4.8541695336029,0.00153720929743062,0.00324864689428785
"ENSMUSG00000001786",0.396132103494681,4.48069916386547,0.00153905383569801,0.00325203522869042
"ENSMUSG00000036632",-0.320347686396193,5.58363472223745,0.00154109785205095,0.00325584393410106
"ENSMUSG00000001794",0.384765593693779,8.89954287655768,0.00154525349559831,0.00326411193578201
"ENSMUSG00000024190",0.318043294773828,7.84914492159971,0.0015523072320093,0.00327823960337079
"ENSMUSG00000011960",0.370988846473137,6.04509332908671,0.00155242798219117,0.00327823960337079
"ENSMUSG00000017692",-1.31797281526383,-0.140170155279297,0.0015548269172129,0.00328279117790871
"ENSMUSG00000037503",-0.304668663863294,7.67113236018293,0.00156036952499451,0.0032939776959679
"ENSMUSG00000002205",0.403034847656236,4.39538246370123,0.00156158394844402,0.00329602524017126
"ENSMUSG00000022972",0.614084889387493,2.52303997371787,0.00156284281579617,0.00329816593609082
"ENSMUSG00000030098",1.42867044839081,-0.494554751262547,0.00156825303714108,0.0033090654552667
"ENSMUSG00000015023",0.315989822634535,5.49370345081723,0.00157024278655228,0.00331274538427406
"ENSMUSG00000033460",-0.409226218423516,5.53734052686191,0.00157207671554707,0.00331609547837427
"ENSMUSG00000031734",-0.622219469839229,5.24071223736637,0.00157247053879786,0.00331640727996464
"ENSMUSG00000024570",0.477863508438663,3.53532377375869,0.00157427513601709,0.00331969390093014
"ENSMUSG00000024847",-0.44435806258778,5.65835723831394,0.00157715889533668,0.00332525478073721
"ENSMUSG00000025630",0.378012349636159,7.06350185695238,0.00157844541350414,0.00332744685214219
"ENSMUSG00000039236",0.561870134913576,2.64842060773512,0.00157956456281697,0.00332928547081544
"ENSMUSG00000041540",-0.490567441711242,3.65519772546426,0.00159203488992856,0.00335504491966967
"ENSMUSG00000025534",-0.305099309459836,6.52529475942584,0.00160078821859337,0.00337296435993392
"ENSMUSG00000090145",0.638438886305085,2.63388312536869,0.00160957996359044,0.00339095913254613
"ENSMUSG00000031387",-0.313324267850124,5.25784450817154,0.0016159697744533,0.00340388883271953
"ENSMUSG00000041168",-0.292322856319847,7.17682227173272,0.00162124274207249,0.0034144623349288
"ENSMUSG00000066829",-0.469894066814291,3.76108932742258,0.00162287204039176,0.00341735988386774
"ENSMUSG00000026418",1.23220681595362,-0.0761587474281512,0.00162618932388701,0.00342381044437308
"ENSMUSG00000002778",-0.329096313722133,7.5548876255213,0.00163325191029517,0.00343814319217508
"ENSMUSG00000062515",-0.8046275741546,1.1473478622442,0.00163619315920701,0.00344379703033095
"ENSMUSG00000074682",-0.548829384399435,2.53281314499554,0.00163955517467965,0.00345033457849771
"ENSMUSG00000028885",0.700619430948739,1.78682085798835,0.00164523397569945,0.00346174484570068
"ENSMUSG00000078201",-0.824061810515137,1.78884232342619,0.0016530364729268,0.0034776193338836
"ENSMUSG00000035954",-0.46039071860059,4.69263720962174,0.00165687930237879,0.00348515991190021
"ENSMUSG00000044367",0.699605655257392,1.75621874075723,0.00165859236276822,0.0034882189769857
"ENSMUSG00000001120",-0.483055594396348,3.31980433941936,0.00166418847107316,0.00349944233014151
"ENSMUSG00000021973",-0.325184079011052,6.75013703879312,0.00166489119742039,0.00350037402252406
"ENSMUSG00000061079",0.390776304432782,4.4782198149362,0.00167069761446537,0.00351203407774952
"ENSMUSG00000048065",-1.34703077444699,-0.327754262430431,0.0016771181165624,0.00352498118637008
"ENSMUSG00000026254",0.284643886967104,7.06640072388261,0.0016807447249778,0.00353205294425965
"ENSMUSG00000028893",-0.408365693505241,6.62494642731902,0.00168177249820259,0.00353366194642598
"ENSMUSG00000021629",-0.301175582622307,6.51393784818073,0.00169210919159621,0.00355453621441358
"ENSMUSG00000029070",-0.462040593511954,8.01211778118744,0.001692234509614,0.00355453621441358
"ENSMUSG00000030265",0.390943196294476,6.7050896479267,0.00169293560357621,0.0035554548795468
"ENSMUSG00000068479",-0.416806979360129,4.32737675316649,0.00169404114917596,0.00355722254393163
"ENSMUSG00000020024",0.450895629287466,5.17430692874317,0.00169759346913584,0.00356412670260399
"ENSMUSG00000061111",-0.527412263111181,5.59548813956069,0.00169960134185962,0.00356778662248669
"ENSMUSG00000037935",-0.351514685419184,6.32228357209066,0.00170155500905454,0.00357133163273615
"ENSMUSG00000035151",-0.365012763114505,4.70774986931947,0.00171161470921011,0.00359188634726984
"ENSMUSG00000022752",0.388807702007725,7.71972754794809,0.00171647684085262,0.00360152907261232
"ENSMUSG00000017929",-0.305895758478767,5.7992221916073,0.00171889594748732,0.00360604361470224
"ENSMUSG00000015214",-0.397687023137588,5.15725809320127,0.00171954917190754,0.00360685271300538
"ENSMUSG00000059326",-0.604026670122495,3.17424567514508,0.00172010509041356,0.00360745748660006
"ENSMUSG00000029664",-0.96021169681274,0.489402390862979,0.00172207938874867,0.00361103627931574
"ENSMUSG00000000340",0.422541611373602,4.59930840551338,0.00172331686107577,0.00361306914528187
"ENSMUSG00000031446",-0.296360907881191,7.42745544756322,0.00172930824745091,0.00362506678337516
"ENSMUSG00000026915",0.463647789728307,5.59992743878026,0.00173573658523717,0.00363797650895248
"ENSMUSG00000001819",-0.504192340295306,2.62238081966076,0.00173639987452342,0.00363880098063893
"ENSMUSG00000027076",0.540669340413722,3.58972623954991,0.00174033532235982,0.00364648126837625
"ENSMUSG00000028580",0.304237087768658,6.99108734207751,0.00174183857098672,0.00364906383457218
"ENSMUSG00000037151",0.41268591300368,4.38446409642147,0.00174400834968723,0.00365304172811273
"ENSMUSG00000010392",-0.297945175493736,5.83883890319914,0.00174690790862661,0.00365854676342944
"ENSMUSG00000032459",0.407076325329273,4.46360881130395,0.00175096157717765,0.00366646676326995
"ENSMUSG00000104346",-0.565370832927879,2.9998824133267,0.00175186566769022,0.00366779019508183
"ENSMUSG00000021816",-0.387428623855249,6.76486221257785,0.00175328710080148,0.00367019618104111
"ENSMUSG00000020109",-0.329538335867648,5.86751519571263,0.00175550413342739,0.00367426660809418
"ENSMUSG00000051246",-0.952590265892957,0.607317213799628,0.00175805531454287,0.00367903503498174
"ENSMUSG00000071076",0.648512808025822,5.53393404976792,0.0017598886533604,0.00368230000557993
"ENSMUSG00000005469",-0.324197597555277,6.56215490456972,0.00176298488519321,0.00368820596481837
"ENSMUSG00000116138",-0.67140488103649,3.40588457363266,0.00176401033178196,0.00368977863192439
"ENSMUSG00000003949",0.864474986236882,1.0710552260072,0.00176813981165611,0.00369784250712629
"ENSMUSG00000028653",0.50512607290187,4.27507824433035,0.00176892883223151,0.0036989188129848
"ENSMUSG00000055799",-0.464253054232547,4.78515848453886,0.001778875044352,0.00371913996167948
"ENSMUSG00000027523",-0.344194757712535,10.1119505739689,0.00178135346989141,0.00372374416616625
"ENSMUSG00000039062",-0.374510507746106,4.52868466776111,0.00178617796197662,0.00373325040393905
"ENSMUSG00000027804",0.434070424409492,6.95028192302477,0.00179448804785307,0.00375003772641562
"ENSMUSG00000033327",-0.860108682936758,2.82794059743193,0.00179490734106078,0.00375033258909491
"ENSMUSG00000026260",0.293650792369494,6.69302098890575,0.00179823882922591,0.0037567112438857
"ENSMUSG00000039770",-0.358315721707135,6.23393739376136,0.00179932765918015,0.00375840349758408
"ENSMUSG00000026187",0.4130667860431,5.7914690317398,0.00180417067526378,0.00376793568911403
"ENSMUSG00000009013",0.307594600219251,6.83713205715661,0.00180563416265374,0.00377040801529355
"ENSMUSG00000089704",-0.275495441859604,8.1836337509928,0.00180893173780785,0.00377670880554245
"ENSMUSG00000028391",0.928877831191632,1.32597268628512,0.00181116173831478,0.0037807790948005
"ENSMUSG00000061650",0.459727632734836,3.84975884651628,0.0018145379524215,0.00378724046084444
"ENSMUSG00000043872",0.57289690494427,2.96876628646902,0.00181781004658193,0.00379348254457754
"ENSMUSG00000023972",-0.395819866400127,8.41977900316509,0.00182115194147704,0.00379946841706369
"ENSMUSG00000095325",0.580622460925254,2.82399232000728,0.00182124211194018,0.00379946841706369
"ENSMUSG00000033883",0.346055185260035,4.41926743360465,0.00182272330552438,0.00380197011941423
"ENSMUSG00000041073",-0.600352157127433,2.04239710929622,0.00182595061658098,0.00380811266431438
"ENSMUSG00000033029",-1.0909341006523,0.28759005937807,0.00183264317670796,0.00382147914388244
"ENSMUSG00000054967",0.57439849329252,2.14909984127761,0.0018339453659138,0.00382360307421651
"ENSMUSG00000056666",0.380195146548489,4.06614184759742,0.00183446147308733,0.00382408769424621
"ENSMUSG00000057101",0.339392044494975,5.20674228345227,0.00183626291724466,0.00382725114214213
"ENSMUSG00000038299",0.286542823072606,6.88252368980986,0.00183750520441835,0.00382924836307989
"ENSMUSG00000026840",1.08622567030008,0.0926343606812108,0.00183853271821446,0.00383079746124407
"ENSMUSG00000020253",-0.471669896302486,4.67504935589211,0.00184113613740954,0.00383562915599103
"ENSMUSG00000034640",0.486773938056326,6.33510452803411,0.00184193343501229,0.00383669725546982
