"","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000036606",0.0316820813181939,9.2729157687983,0.081749138981138,0.774940878426019,0.820078340690883
"ENSMUSG00000073448",0.062987749949261,2.57351981406318,0.0811443659510696,0.77575255020859,0.820821746800472
"ENSMUSG00000018848",0.0340817810404033,7.32158971687902,0.0811350031696634,0.775765141753937,0.820821746800472
"ENSMUSG00000063236",0.0366303548081532,4.08087195707299,0.080966635424359,0.775991705468984,0.820997031975151
"ENSMUSG00000037236",0.0426376509764784,7.3029612691467,0.0805959828171439,0.776491372327674,0.821458912222752
"ENSMUSG00000050908",-0.0439482117968185,3.17617931786933,0.0805160467523209,0.776599294664792,0.821458912222752
"ENSMUSG00000003444",0.0490016437315635,2.95177710488671,0.0805073274854706,0.776611070119352,0.821458912222752
"ENSMUSG00000057667",-0.0368300933996294,4.01012049564484,0.0802479013568971,0.776961743335479,0.821765358693362
"ENSMUSG00000027438",0.0502175269870552,2.74113582242472,0.0800919215129023,0.777172880276283,0.821924186004908
"ENSMUSG00000030869",-0.0376717804989214,5.09530150375567,0.0796107379098974,0.77782562118757,0.822549984250834
"ENSMUSG00000061477",0.0334921106142092,8.77964257156502,0.0793766079170268,0.778143996312532,0.822822120502725
"ENSMUSG00000020434",-0.0828179013257865,0.847079193013024,0.0792504900764381,0.778315704189303,0.822939137896156
"ENSMUSG00000052387",0.0842052622171883,0.552537985612829,0.0787720732771211,0.77896840684043,0.823564668858587
"ENSMUSG00000030983",-0.0281471517027343,5.41830067286357,0.078446345055152,0.779414021237476,0.823971174741407
"ENSMUSG00000036678",0.0314919200389111,6.52270893949583,0.078099466566222,0.77988966876271,0.824335700960203
"ENSMUSG00000032174",-0.104618638440585,-0.162769335778858,0.0780728963142678,0.779926149402686,0.824335700960203
"ENSMUSG00000073460",-0.103106959485956,0.0831175882269135,0.0780611499247854,0.779942279189036,0.824335700960203
"ENSMUSG00000073888",-0.0729498701231591,0.91654103277424,0.0779618732193628,0.780078655241215,0.824415204712042
"ENSMUSG00000028419",-0.0306024640010878,6.69872482960578,0.0778417604279298,0.780243778937674,0.824525075163345
"ENSMUSG00000045409",-0.0342610312529081,4.99603248554458,0.077472893627899,0.780751734433294,0.824997188579342
"ENSMUSG00000035131",-0.112881248215571,-0.387167280790665,0.0773488858151063,0.780922794469455,0.825113268456989
"ENSMUSG00000028952",0.0444065819768799,2.70414705194687,0.0772996056027564,0.780990814065665,0.825120467430974
"ENSMUSG00000048997",0.040927618017432,3.36901190407446,0.077254833610847,0.781052631390685,0.825121113061502
"ENSMUSG00000042508",0.0303943591920307,6.19170295386335,0.0771961240723442,0.781133721733426,0.825142117433656
"ENSMUSG00000117621",-0.0813066191685736,2.76122421734565,0.0771205793533625,0.781238113920309,0.825187731235578
"ENSMUSG00000023873",-0.0792736177496094,0.563625649119828,0.0770396243302187,0.781350043535718,0.825241298723364
"ENSMUSG00000070867",-0.0274853056982757,5.6075832522491,0.076841775297396,0.781623859373896,0.825465824380689
"ENSMUSG00000044030",0.0464673848645442,4.72088345227417,0.0761739975556068,0.782550852502579,0.826380075402418
"ENSMUSG00000016493",-0.0637910967500326,1.39252502050693,0.0760995329941618,0.782654493030446,0.826424784251856
"ENSMUSG00000024691",-0.0396891382207903,5.62985659865431,0.0753313281326911,0.783726888553567,0.82749233901869
"ENSMUSG00000056629",-0.038225267704274,4.23110987858437,0.0751425886623096,0.783991263182267,0.827706650400199
"ENSMUSG00000040725",-0.0266952843230386,7.5467708540724,0.0750259232773627,0.784154859430165,0.827814538761007
"ENSMUSG00000055334",-0.0332045702140407,4.13759062407937,0.0749450601660886,0.784268331509983,0.827869499419472
"ENSMUSG00000062328",0.0471774933866872,6.77441182264223,0.0743989852639118,0.785036345735348,0.828615328598358
"ENSMUSG00000046185",-0.0372958130965587,3.8503252626421,0.0741314022262758,0.785413787270157,0.828948819086275
"ENSMUSG00000067713",0.0338463129827606,4.73041872712958,0.0739547533754696,0.785663361926567,0.829147313459532
"ENSMUSG00000010751",0.0315925410209912,4.22680634443145,0.0739027867047206,0.78573684288268,0.829159951381715
"ENSMUSG00000020463",0.0343594283743264,6.73232748817007,0.0736042011593554,0.786159581976304,0.829541118082542
"ENSMUSG00000032842",0.0475754512246301,3.96360568292379,0.0735476972289799,0.786239684090919,0.829560709182882
"ENSMUSG00000038387",-0.0320094463925121,5.68733346362052,0.0730917860889724,0.786887213024307,0.830178941836022
"ENSMUSG00000000275",0.0248445106059653,6.40453501218496,0.0728824105439978,0.78718531451092,0.830428454880798
"ENSMUSG00000033763",-0.0338906585749405,6.06278978217131,0.0727901014888079,0.787316886789425,0.830502265321458
"ENSMUSG00000042650",-0.02367201755996,7.19684172559639,0.072694684069837,0.787452983664646,0.830580836615531
"ENSMUSG00000023921",-0.0295224990860352,5.62653335002385,0.0724886801106877,0.787747140696163,0.830826099493426
"ENSMUSG00000019710",0.0295864886040325,5.01639700855747,0.0723698382237767,0.787917041255072,0.830906695497917
"ENSMUSG00000073102",-0.103874557041573,-0.306655214567928,0.0723490134289473,0.787946828517571,0.830906695497917
"ENSMUSG00000057219",0.0469614976268918,2.38068606283013,0.0722445075764087,0.788096380525082,0.830999398189959
"ENSMUSG00000052456",0.0277595355865693,6.40960307753596,0.0721758807617112,0.78819465130878,0.83103801769855
"ENSMUSG00000005514",-0.0293360265192019,6.69763079827342,0.0715552502330858,0.789085652797984,0.831898451638183
"ENSMUSG00000030990",-0.0311985928748587,4.72075285308831,0.0715215556788955,0.789134144317861,0.831898451638183
"ENSMUSG00000049321",-0.0470544256856695,3.18924965819509,0.0711250613930083,0.789705680906867,0.832435865533308
"ENSMUSG00000070372",0.0277102575696773,6.16658904529551,0.0709609479326234,0.789942745607552,0.832620653130212
"ENSMUSG00000072770",0.101235272726188,-0.217058514299884,0.0708715514766167,0.790072003848791,0.832642407164438
"ENSMUSG00000000167",0.0918756128912512,0.829749284863089,0.0708612441084293,0.790086912873488,0.832642407164438
"ENSMUSG00000034165",0.0397640422586056,6.92749370712097,0.0706774919635791,0.790352895057146,0.832857607931321
"ENSMUSG00000015981",-0.112355139733102,-0.232757970450255,0.0704872829931915,0.790628613756395,0.833018952223576
"ENSMUSG00000023018",-0.0306321879956405,5.07346594166255,0.0704866104681088,0.790629589325766,0.833018952223576
"ENSMUSG00000070348",-0.023394715423197,9.8667855181965,0.069826801271816,0.791589124189703,0.833964753298013
"ENSMUSG00000052915",0.0252711218058024,6.36839708944347,0.0696902168322033,0.79178835884502,0.834109468280825
"ENSMUSG00000068917",0.0266780339527825,5.38964247731978,0.0693391645277628,0.792301396257096,0.834502466103108
"ENSMUSG00000027329",-0.0640429064291858,1.76068627659586,0.0693186818765845,0.792331372998689,0.834502466103108
"ENSMUSG00000030534",0.0297260972434809,4.49031278124463,0.0693079213885111,0.792347123070972,0.834502466103108
"ENSMUSG00000020114",0.0237509907893198,7.98356807030781,0.0691946268880521,0.792513031070012,0.834611996863904
"ENSMUSG00000025239",-0.0239167287266573,6.30400294023334,0.0682301015774831,0.793931397190996,0.836040397245103
"ENSMUSG00000121914",0.153962547190202,2.00611561323704,0.0679831807186115,0.794296221804499,0.836359241283016
"ENSMUSG00000066979",0.0280514355225451,6.51279051832538,0.0676659804613138,0.794765923825118,0.836788458222932
"ENSMUSG00000033735",-0.0400201564467637,4.95500324327019,0.0676133147933271,0.794844023502575,0.836805332357533
"ENSMUSG00000048218",0.0590065905398853,1.46445863419344,0.0672758317065965,0.795345260968359,0.837267645097177
"ENSMUSG00000005268",0.0631639994055881,1.22208534468888,0.0664956571816968,0.796509153617092,0.838427414688218
"ENSMUSG00000031722",0.0937490703698932,-0.110442610763331,0.0662237763232811,0.796916465279528,0.83879066742921
"ENSMUSG00000003809",-0.0366366985587509,4.36173312242133,0.0660988211865217,0.79710396277726,0.838922517152022
"ENSMUSG00000059149",-0.0301315381325668,4.56806498518853,0.0657439905103143,0.797637425103036,0.839361840504796
"ENSMUSG00000026965",-0.0236575518656252,7.08961282667436,0.0657383537517147,0.797645911928413,0.839361840504796
"ENSMUSG00000026116",0.0236370337144641,7.14881676637759,0.0655097120665236,0.7979904872059,0.839601058649941
"ENSMUSG00000027900",-0.0301662158588926,4.95855397367283,0.065504863172146,0.797997801682493,0.839601058649941
"ENSMUSG00000026031",-0.0268302990653473,6.56406652720148,0.065124758539481,0.798572083334676,0.840139710897047
"ENSMUSG00000020994",0.0322014695904839,6.93441053165542,0.0650555394848311,0.798676855028801,0.840173818148801
"ENSMUSG00000015776",0.0246630065585676,5.84495856731744,0.0650210055312666,0.798729148682963,0.840173818148801
"ENSMUSG00000030451",-0.0260462265761086,7.61707947115193,0.0643237006330963,0.799788235775645,0.841222220994887
"ENSMUSG00000024317",-0.0406034605751375,4.98953100326288,0.0640534077797383,0.80020040704502,0.841588811978456
"ENSMUSG00000032518",-0.0225430661156798,8.93987828499492,0.0640133133542093,0.800261626047906,0.841588811978456
"ENSMUSG00000020593",0.0255476450237371,5.36106753318438,0.0638217649491433,0.800554377590983,0.841831011256165
"ENSMUSG00000044791",0.0315669945218838,7.18189270321919,0.0635918331808796,0.800906409946536,0.842135505224963
"ENSMUSG00000074183",0.0962495656100337,0.0308722472554828,0.0628836110634454,0.801994992379848,0.843214357531799
"ENSMUSG00000100937",-0.103780468937977,-0.468173523192741,0.062352007980385,0.802816387951126,0.844012144269604
"ENSMUSG00000064294",0.0784363175671104,0.282506498203236,0.0620361962669529,0.80330612029302,0.844421578241337
"ENSMUSG00000072115",-0.0541528054101695,1.62526535229802,0.0620201018451128,0.803331113488995,0.844421578241337
"ENSMUSG00000061273",0.0320250571770679,6.06053116448789,0.0616099608950833,0.803969191548049,0.844987183463012
"ENSMUSG00000038990",-0.0295892038893457,4.47154995771503,0.061593687439613,0.803994555469183,0.844987183463012
"ENSMUSG00000028958",0.0472955547023483,2.86695272390884,0.0614739222014675,0.804181331921067,0.845117597102269
"ENSMUSG00000032253",0.0316694325453666,6.95338953351356,0.0612861367071957,0.804474576633178,0.845359869638465
"ENSMUSG00000075271",0.0478288500980598,1.84667344118358,0.0611092325066407,0.804751265653319,0.845584708672829
"ENSMUSG00000027641",0.0300826832103317,4.52236516571303,0.0610495638212654,0.804844686963019,0.845602893028739
"ENSMUSG00000053286",0.0245406737119781,5.10563011203164,0.0610180651449612,0.804894022946723,0.845602893028739
"ENSMUSG00000049517",0.0288045277875922,7.57053296148747,0.0608245458428485,0.805197426738168,0.845826108190592
"ENSMUSG00000074194",-0.0647105028184559,0.905085299381047,0.0608025298579111,0.805231976301317,0.845826108190592
"ENSMUSG00000074093",-0.0463040784352379,3.49251063113146,0.060757437683634,0.805302759918923,0.845834554457889
"ENSMUSG00000030697",0.0266392699161342,6.52255262952453,0.0605469856838923,0.805633486812284,0.846116004652259
"ENSMUSG00000008976",-0.030691167661879,6.70908419851095,0.0603366448156919,0.805964648720373,0.84637002405092
"ENSMUSG00000028232",-0.0366185977812267,4.82705437103517,0.0602794002496339,0.806054880823747,0.84637002405092
"ENSMUSG00000025069",-0.0637821384443074,0.871422691566787,0.0602626719140971,0.806081257543196,0.84637002405092
"ENSMUSG00000024454",-0.0227498421196729,6.41244811437083,0.0602339956803597,0.806126482368801,0.84637002405092
"ENSMUSG00000052837",-0.05255102959841,7.59295100992241,0.0601661491959646,0.806233527432747,0.846416492743623
"ENSMUSG00000045410",-0.0287533639243783,4.4593738178285,0.0600450106789552,0.806424813447476,0.846551386862282
"ENSMUSG00000025138",0.0293534498117149,4.97517085863338,0.059976664721118,0.806532826660749,0.846584646357618
"ENSMUSG00000032640",0.0251542336462509,6.65382179215443,0.0599455047740705,0.806582093154606,0.846584646357618
"ENSMUSG00000005533",-0.0219672337937288,7.53584027215658,0.0597121275713031,0.806951514379345,0.846906451175395
"ENSMUSG00000024392",0.0335074522396586,7.74533053657607,0.0593128147065158,0.807585379775006,0.847505721994929
"ENSMUSG00000003226",-0.0306789051392244,8.1177934443404,0.0592558827883067,0.807675936860393,0.847534778922313
"ENSMUSG00000090935",0.0323513268480527,5.65722674054995,0.059002825578137,0.80807901356233,0.847891748274733
"ENSMUSG00000030706",0.0295069601162382,4.03763716689626,0.0588530595988808,0.808317996364002,0.848076496924516
"ENSMUSG00000041552",-0.0625255168308856,0.969704725233419,0.0585829958755832,0.808749754398241,0.84846345829126
"ENSMUSG00000037514",-0.0256871074016457,5.25881542283741,0.058470657127589,0.808929663555957,0.848586164064887
"ENSMUSG00000036513",0.0270605055982744,4.59234896619355,0.0581770994334878,0.809400658043608,0.849014182312938
"ENSMUSG00000046658",-0.0414208112796915,3.55250220852692,0.0579957849146702,0.809692193973384,0.849253907022111
"ENSMUSG00000030188",0.0474002102991534,3.4675669930032,0.0576291088014429,0.810283250155048,0.8497524266356
"ENSMUSG00000027698",-0.029970662738794,4.89110621203897,0.0575895769886614,0.810347091294783,0.8497524266356
"ENSMUSG00000030647",0.0265207757000533,5.54659865033162,0.0575836960879581,0.810356590522014,0.8497524266356
"ENSMUSG00000044408",-0.0302385611397858,5.34283704899183,0.0575347648424795,0.810435647467163,0.849769227930686
"ENSMUSG00000030386",0.0378250121735463,3.31293664862152,0.0573676229130644,0.810705962811604,0.849986551925901
"ENSMUSG00000039217",-0.0490193423727231,2.15450861679738,0.0569141374867597,0.811441480025492,0.850691546171837
"ENSMUSG00000002372",0.028977968592898,6.36508705698124,0.0567854019947589,0.81165084272509,0.850844868645174
"ENSMUSG00000034875",-0.0281753671048579,4.17587622726375,0.0565359113542989,0.812057304856361,0.851204768429251
"ENSMUSG00000038128",-0.0714435281178023,0.587181206578826,0.05628381966268,0.812468968108906,0.851548554259417
"ENSMUSG00000051346",-0.0286710151279374,4.20510836445171,0.0562577391345083,0.812511612895103,0.851548554259417
"ENSMUSG00000003198",-0.0470115895336787,2.5933828798058,0.0561158658186542,0.812743775841554,0.851709247900803
"ENSMUSG00000025264",-0.0357509450686482,4.25060578903501,0.0560868492887288,0.812791296954516,0.851709247900803
"ENSMUSG00000034297",0.0263874415053264,6.96202723129651,0.0560460442964441,0.812858146303518,0.851713094226468
"ENSMUSG00000041328",-0.0252316450431762,6.05572683729003,0.0559896200287966,0.812950626500117,0.851737580497488
"ENSMUSG00000000402",0.0451047995741069,4.37099780899132,0.0559547054177507,0.813007876703633,0.851737580497488
"ENSMUSG00000032002",-0.0277499182288307,6.07770194021168,0.0556376550115205,0.813528616314257,0.852216899256547
"ENSMUSG00000044927",0.0722565227683481,2.08492817428256,0.0552475421053096,0.814171511370051,0.852824098273478
"ENSMUSG00000029017",0.022025537739024,6.27840099643978,0.0550945629598005,0.814424270311787,0.853022576961635
"ENSMUSG00000052688",-0.0319176748732785,3.91162913468326,0.0546607488150999,0.815143057531284,0.853709101816287
"ENSMUSG00000074715",0.067782326527479,1.34507248833501,0.054260571046969,0.815808784808372,0.854339954012403
"ENSMUSG00000031428",-0.0557532941547228,1.25967890171342,0.0540522056410624,0.816156441932548,0.854637641268656
"ENSMUSG00000017718",0.0510795626094733,1.52807947292016,0.0538398071001986,0.816511556049085,0.854943090260016
"ENSMUSG00000022540",0.0434427935321297,3.55999846088456,0.0537525829865189,0.816657601889718,0.855029600114577
"ENSMUSG00000028005",0.0672257462094686,0.689859172540904,0.053692458049472,0.816758346270254,0.855068670192537
"ENSMUSG00000022556",-0.0326405504640856,5.60066042992112,0.0535232882107337,0.817042123830742,0.855299337735847
"ENSMUSG00000027968",0.0326720679249157,5.09958156363615,0.0533442093069274,0.81734303883141,0.85554790794986
"ENSMUSG00000039230",-0.0224076413576216,6.49922501741295,0.0532883146038801,0.817437070341088,0.855579902582935
"ENSMUSG00000032410",0.0256451411142613,6.53872728936698,0.0531493230731712,0.817671120836217,0.855758433350907
"ENSMUSG00000009376",0.0227859866797182,5.66537828551578,0.0530708497755354,0.817803405892614,0.855777792058809
"ENSMUSG00000034292",0.0272598468900552,4.18595581208992,0.0530630389330042,0.81781657852486,0.855777792058809
"ENSMUSG00000021598",0.0260738080689115,5.24274494023338,0.0529467016708711,0.818012897023047,0.855868298304294
"ENSMUSG00000035245",-0.0257637486283645,4.95898703917615,0.0529365468288674,0.818030044036112,0.855868298304294
"ENSMUSG00000031349",0.023243088128323,5.89440002022132,0.0528856881298267,0.81811594783215,0.855891750172684
"ENSMUSG00000045896",0.0250154548202513,5.42191699006906,0.0527186441164282,0.818398402923929,0.856120809328585
"ENSMUSG00000038406",-0.0292607573991152,7.24749939671933,0.0522334776339193,0.819221453289873,0.856914283811563
"ENSMUSG00000031148",-0.0324661234336009,5.42491442229709,0.0521966783240151,0.819284044510587,0.856914283811563
"ENSMUSG00000040957",0.043868531219634,1.90675796044618,0.051900428473189,0.819788778009909,0.857375680089339
"ENSMUSG00000029439",-0.0232591792769238,6.40280583096679,0.051858374345997,0.819860550126146,0.857384227464942
"ENSMUSG00000064068",-0.0247806997529025,4.67627961340961,0.0515126757438695,0.820451703921893,0.857935884313609
"ENSMUSG00000004994",0.038167524311588,3.52560482066566,0.0513669583846719,0.820701509279504,0.858130539563872
"ENSMUSG00000070336",0.0883352368933927,-0.264806863097102,0.0512857727161165,0.820840848647816,0.858209669661952
"ENSMUSG00000039763",-0.0568208074761449,1.0798389054089,0.0509029770018521,0.821499410201803,0.858831605190423
"ENSMUSG00000059878",0.0262788670837412,4.61671195423032,0.0507294747474534,0.821798760396561,0.859077002776259
"ENSMUSG00000030401",0.045054828308539,1.87201362160633,0.0506626271828339,0.821914238623485,0.859077002776259
"ENSMUSG00000030960",-0.0355566533303951,4.04688196387658,0.0506562173271661,0.821925315763533,0.859077002776259
"ENSMUSG00000003531",-0.0291106732446514,4.47326586973642,0.0505572254943489,0.822096481279567,0.859189290962854
"ENSMUSG00000072762",0.0616073689447203,2.31103014606747,0.0501959447391158,0.822722665496877,0.859681121458926
"ENSMUSG00000033088",-0.0346398204437544,5.85097049229685,0.0501811560729806,0.822748348064497,0.859681121458926
"ENSMUSG00000089736",-0.0575961655429967,0.83974797601651,0.0501753754299895,0.822758388032272,0.859681121458926
"ENSMUSG00000118125",0.0539020763888262,1.31430218705375,0.0500719177666862,0.822938178743162,0.859802339582776
"ENSMUSG00000101174",-0.0779057698343922,0.447381943222887,0.0499591789895595,0.823134320563302,0.859940621165056
"ENSMUSG00000015733",-0.0258896791340082,8.0785448607216,0.0498067904109689,0.823399814402003,0.860151328783681
"ENSMUSG00000027714",0.0275906888517522,5.27373388880102,0.0496177224193346,0.823729805073079,0.860377907683914
"ENSMUSG00000053929",0.0356969225312987,3.68803079828106,0.049609394532113,0.823744355350217,0.860377907683914
"ENSMUSG00000057265",0.0864594275819513,-0.0218080695607731,0.0490313416574395,0.824757465396077,0.861369336148474
"ENSMUSG00000041716",0.0465297230955417,2.29323374555521,0.0487966597668734,0.825170562198924,0.861734011077829
"ENSMUSG00000041126",0.0302566172556297,4.33988808835393,0.0485485495393956,0.825608430676828,0.862124496820629
"ENSMUSG00000040167",-0.0865233416899176,1.82339312076902,0.0479563923415576,0.826658242645832,0.863153881892066
"ENSMUSG00000027420",0.048802306159435,1.28379374426752,0.0475306993849243,0.827417139810048,0.863854091609406
"ENSMUSG00000056486",0.041479019466583,2.63672007891038,0.0475083924915944,0.827457005040595,0.863854091609406
"ENSMUSG00000006575",0.057437882871721,1.34605850413428,0.0472923870864239,0.827843542114909,0.864190707081546
"ENSMUSG00000021902",0.0403840823262791,2.7395450655114,0.047236194803165,0.827944248470746,0.864228913173374
"ENSMUSG00000038346",-0.0229980314788071,5.85352279961713,0.0471869815671866,0.828032498698014,0.86425411233725
"ENSMUSG00000035443",-0.0223727255178873,5.77169085191004,0.0471367375924343,0.828122646998224,0.864281288548661
"ENSMUSG00000027427",-0.0315992661104783,5.11939174926665,0.0470794754451802,0.828225448745544,0.864321665469785
"ENSMUSG00000034263",-0.0213564985006088,5.19432821263628,0.0469327790084026,0.828489109372598,0.864529892673736
"ENSMUSG00000047654",0.0901667853508504,-0.472314715496744,0.0468753488556408,0.828592447296859,0.864570803561065
"ENSMUSG00000034252",-0.0262320318045176,6.9510691258867,0.0465979674652317,0.82909249370925,0.865025610068446
"ENSMUSG00000040433",0.0228897064027509,6.00577007061195,0.0465540534489861,0.829171801936346,0.865041407050293
"ENSMUSG00000073771",-0.0236702075195946,4.89241808890631,0.0463496206315668,0.829541521656662,0.865360152708617
"ENSMUSG00000024797",0.0340512779337915,4.71206647970388,0.0460291397873753,0.830122837088246,0.865899564127719
"ENSMUSG00000034121",0.0343132938647988,2.77120548221137,0.0459931727921554,0.830188209041606,0.865900754049508
"ENSMUSG00000024608",-0.0241929467509109,8.83989108186884,0.0453801177179116,0.831306607896106,0.86700018420605
"ENSMUSG00000027951",0.0247773449473875,5.17499968412137,0.0452819478959885,0.831486431550394,0.867120645449901
"ENSMUSG00000062082",0.0875747055625447,-0.385521223970669,0.0451633435764718,0.831703958320774,0.86728040393892
"ENSMUSG00000026339",-0.0209765650757866,6.01851024111862,0.0451238754023251,0.831776411285604,0.867288870024072
"ENSMUSG00000045128",-0.0498244804575698,8.32622203832684,0.0450399502119581,0.831930585544327,0.867353056578973
